bill_id,date,chamber,sequence,action
1972793,2025-02-20,Senate,3,"Subcommittee Meeting: 02/25/2025 8:30AM Room 217 Conference Room."
1972793,2025-02-25,Senate,4,"Subcommittee recommends passage."
1972810,2025-02-17,Senate,1,"By COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENT"
1972810,2025-02-17,Senate,2,"Introduced, referred to Natural Resources and Environment."
1972810,2025-02-17,Senate,3,"Subcommittee: Sweeney, Trone Garriott, and Zumbach."
1972810,2025-02-18,Senate,4,"Subcommittee Meeting: 02/19/2025 12:00PM Room 315."
1972810,2025-02-19,Senate,5,"Subcommittee recommends amendment and passage."
1972810,2025-02-24,Senate,6,"Committee report approving bill, renumbered as SJR 7."
1972826,2025-02-17,Senate,1,"By COMMITTEE ON NATURAL RESOURCES AND ENVIRONMENT"
1972826,2025-02-17,Senate,2,"Introduced, referred to Natural Resources and Environment."
1972826,2025-02-17,Senate,3,"Subcommittee: Shipley, Celsi, and De Witt."
1972826,2025-02-24,Senate,4,"Subcommittee Meeting: 02/25/2025 11:00AM Senate Lounge."
1972826,2025-02-25,Senate,5,"Subcommittee recommends passage."
1972841,2025-02-17,Senate,1,"Introduced, referred to Education. S.J. 279."
1972841,2025-02-19,Senate,2,"Subcommittee: Salmon, Pike, and Quirmbach. S.J. 314."
1972841,2025-02-20,Senate,3,"Subcommittee Meeting: 02/25/2025 10:30AM Senate Lounge."
1972841,2025-02-25,Senate,4,"Subcommittee recommends passage."
1972858,2025-02-17,Senate,1,"Introduced, referred to Appropriations. S.J. 278."
1972858,2025-02-18,Senate,2,"Subcommittee: Costello, Donahue, and Kraayenbrink. S.J. 303."
1972878,2025-02-17,Senate,1,"Introduced, referred to Education. S.J. 277."
1972878,2025-02-20,Senate,2,"Subcommittee: Rozenboom, Kraayenbrink, and Quirmbach. S.J. 326."
1972891,2025-02-17,Senate,1,"Introduced, referred to Education. S.J. 277."
1972891,2025-02-19,Senate,2,"Subcommittee: Shipley, Pike, and Zimmer. S.J. 314."
1972891,2025-02-25,Senate,3,"Subcommittee Meeting: 02/26/2025 1:00PM Room 217 Conference Room."
1972891,2025-03-03,Senate,4,"Subcommittee recommends amendment and passage."
1972909,2025-02-17,Senate,1,"Introduced, referred to Transportation. S.J. 268."
1972909,2025-02-18,Senate,2,"Subcommittee: Klimesh, Townsend, and Zumbach. S.J. 303."
1972926,2025-02-17,Senate,1,"Introduced, referred to Health and Human Services. S.J. 279."
1972926,2025-02-20,Senate,2,"Subcommittee: Klimesh, Costello, and Trone Garriott. S.J. 327."
1972942,2025-02-17,Senate,1,"Introduced, referred to Education. S.J. 277."
1972942,2025-02-19,Senate,2,"Subcommittee: Green, Pike, and Quirmbach. S.J. 314."
1973067,2025-02-18,House,1,"Introduced, referred to Economic Growth and Technology. H.J. 344."
1973075,2025-02-18,House,1,"Introduced, referred to Commerce. H.J. 344."
1973083,2025-02-18,House,1,"Introduced, referred to Education. H.J. 344."
1973083,2025-02-20,House,2,"Subcommittee: Gehlbach, Gjerde and Johnson, C. H.J. 406."
1973083,2025-02-20,House,3,"Subcommittee Meeting: 02/25/2025 12:00PM House Lounge 2."
1973083,2025-02-25,House,4,"Tabled until future meeting."
1973092,2025-02-18,House,1,"By COMMITTEE ON NATURAL RESOURCES"
1973092,2025-02-18,House,2,"Introduced, referred to Natural Resources. H.J. 347."
1973092,2025-02-18,House,3,"Subcommittee: Harris, Kurth and Wengryn. H.J. 349."
1973092,2025-02-18,House,4,"Subcommittee Meeting: 02/24/2025 1:00PM House Lounge."
1973092,2025-02-24,House,5,"Subcommittee recommends passage."
1973102,2025-02-18,House,1,"Introduced, referred to Education. H.J. 345."
1973102,2025-02-20,House,2,"Subcommittee: Fett, Bradley and Wessel-Kroeschell. H.J. 406."
1973102,2025-02-24,House,3,"Subcommittee Meeting: 02/26/2025 12:00PM RM 102."
1973102,2025-02-26,House,4,"Subcommittee recommends passage."
1973102,2025-03-04,House,5,"Committee report, recommending passage. H.J. 528."
1973102,2025-03-04,House,6,"Committee vote: Yeas, 14. Nays, 9. H.J. 528."
1973102,2025-03-07,House,7,"Committee report approving bill, renumbered as HF 845."
1973113,2025-02-18,House,1,"Introduced, referred to Labor and Workforce. H.J. 346."
1973123,2025-02-18,Senate,1,"By COMMITTEE ON HEALTH AND HUMAN SERVICES"
1973123,2025-02-18,Senate,2,"Introduced, referred to Health and Human Services."
1973123,2025-02-18,Senate,3,"Subcommittee: Klimesh, Celsi, and Salmon."
1973123,2025-02-19,Senate,4,"Subcommittee Meeting: 02/20/2025 2:30PM Senate Lounge."
1973123,2025-02-20,Senate,5,"Subcommittee recommends amendment and passage."
1973123,2025-02-26,Senate,6,"Committee report approving bill, renumbered as SF 475."
1973133,2025-02-18,House,1,"Introduced, referred to Judiciary. H.J. 346."
1973142,2025-02-18,Senate,1,"By COMMITTEE ON EDUCATION"
1973142,2025-02-18,Senate,2,"Introduced, referred to Education."
1973142,2025-02-18,Senate,3,"Subcommittee: Evans, Shipley, and Zimmer."
1973142,2025-02-18,Senate,4,"Subcommittee Meeting: 02/19/2025 1:30PM Room 217 Conference Room."
1973142,2025-02-19,Senate,5,"Subcommittee recommends passage."
1973142,2025-02-25,Senate,6,"Committee report approving bill, renumbered as SF 445."
1973156,2025-02-18,Senate,1,"By COMMITTEE ON HEALTH AND HUMAN SERVICES"
1973156,2025-02-18,Senate,2,"Introduced, referred to Health and Human Services."
1973156,2025-02-18,Senate,3,"Subcommittee: Klimesh, Salmon, and Wahls."
1973156,2025-02-18,Senate,4,"Subcommittee Meeting: 02/19/2025 3:30PM Room G15."
1973156,2025-02-20,Senate,5,"Subcommittee recommends amendment and passage."
1973156,2025-03-05,Senate,6,"Committee report approving bill, renumbered as SF 552."
1973164,2025-02-18,House,1,"Introduced, referred to State Government. H.J. 347."
1973164,2025-02-24,House,2,"Subcommittee: Jones, Nielsen and Smith. H.J. 419."
1973164,2025-02-26,House,3,"Subcommittee Meeting: 03/05/2025 8:15AM House Lounge."
1973164,2025-03-05,House,4,"Tabled until future meeting."
1973173,2025-02-18,House,1,"By COMMITTEE ON PUBLIC SAFETY"
1973173,2025-02-18,House,2,"Introduced, referred to Public Safety. H.J. 348."
1973173,2025-02-18,House,3,"Subcommittee: Meggers, Gosa and Wengryn. H.J. 350."
1973173,2025-02-24,House,4,"Subcommittee Meeting: 02/25/2025 4:00PM House Lounge."
1973173,2025-02-25,House,5,"Subcommittee recommends passage."
1973173,2025-03-06,House,6,"Committee report, recommending passage. H.J. 555."
1973173,2025-03-06,House,7,"Committee vote: Yeas, 21. Nays, 2. H.J. 555."
1973173,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 925."
1973187,2025-02-18,House,1,"Introduced, referred to Judiciary. H.J. 346."
1973195,2025-02-18,House,1,"By COMMITTEE ON NATURAL RESOURCES"
1973195,2025-02-18,House,2,"Introduced, referred to Natural Resources. H.J. 347."
1973195,2025-02-18,House,3,"Subcommittee: Wulf, Collins and Scholten. H.J. 349."
1973195,2025-02-19,House,4,"Subcommittee Meeting: 02/25/2025 12:30PM RM 304."
1973195,2025-02-25,House,5,"Subcommittee recommends passage."
1973195,2025-03-04,House,6,"Committee report, recommending passage. H.J. 509."
1973195,2025-03-04,House,7,"Committee vote: Yeas, 13. Nays, 8. H.J. 509."
1973195,2025-03-07,House,8,"Committee report approving bill, renumbered as HF 843."
1973207,2025-02-18,House,1,"By COMMITTEE ON PUBLIC SAFETY"
1973207,2025-02-18,House,2,"Introduced, referred to Public Safety. H.J. 348."
1973207,2025-02-18,House,3,"Subcommittee: Hermanson, Kressig and Wills, J. H.J. 350."
1973207,2025-02-20,House,4,"Subcommittee Meeting: 02/26/2025 12:00PM House Lounge."
1973207,2025-02-26,House,5,"Subcommittee recommends amendment and passage."
1973216,2025-02-18,House,1,"By COMMITTEE ON PUBLIC SAFETY"
1973216,2025-02-18,House,2,"Introduced, referred to Public Safety. H.J. 348."
1973216,2025-02-18,House,3,"Subcommittee: Wengryn, Levin and Rinker. H.J. 349."
1973226,2025-02-18,House,1,"Introduced, referred to Health and Human Services. H.J. 345."
1973226,2025-02-20,House,2,"Subcommittee: Jeneary, Bradley and Ehlert. H.J. 407."
1973226,2025-02-26,House,3,"Subcommittee Meeting: 02/27/2025 8:30AM RM 304 (Cancelled)."
1973235,2025-02-18,Senate,1,"Introduced, placed on calendar. S.J. 292."
1973235,2025-02-18,Senate,2,"Committee report, approving bill. S.J. 306."
1973235,2025-04-03,Senate,3,"Placed on calendar under unfinished business. S.J. 688."
1973235,2025-04-07,Senate,4,"Passed Senate, yeas 47, nays 0. S.J. 707."
1973235,2025-04-07,Senate,5,"Immediate message. S.J. 710."
1973235,2025-04-08,House,6,"Message from Senate. H.J. 905."
1973235,2025-04-08,House,7,"Read first time, passed on file. H.J. 906."
1973235,2025-05-15,House,8,"Rereferred to Natural Resources. H.J. 1221."
1973248,2025-02-18,House,1,"Introduced, referred to Education. H.J. 344."
1973248,2025-02-20,House,2,"Subcommittee: Fett, Behn and Levin. H.J. 406."
1973248,2025-02-20,House,3,"Subcommittee Meeting: 02/26/2025 8:00AM RM 19."
1973248,2025-02-26,House,4,"Subcommittee recommends passage."
1973256,2025-02-18,House,1,"Introduced, referred to Judiciary. H.J. 345."
1973256,2025-02-20,House,2,"Subcommittee: Stone, James and Wheeler. H.J. 407."
1973256,2025-02-24,House,3,"Subcommittee Meeting: 02/26/2025 12:30PM RM 304."
1973256,2025-02-26,House,4,"Subcommittee recommends passage."
1973267,2025-02-18,House,1,"By COMMITTEE ON PUBLIC SAFETY"
1973267,2025-02-18,House,2,"Introduced, referred to Public Safety. H.J. 348."
1973267,2025-02-18,House,3,"Subcommittee: Hermanson, Brown-Powers and Henderson. H.J. 349."
1973267,2025-02-18,House,4,"Subcommittee Meeting: 02/20/2025 12:45PM House Lounge."
1973267,2025-02-20,House,5,"Subcommittee recommends passage."
1973267,2025-02-26,House,6,"Committee report, recommending passage. H.J. 445."
1973267,2025-02-26,House,7,"Committee vote: Yeas, 22. Nays, 0. Excused, 1. H.J. 445."
1973267,2025-03-05,House,8,"Committee report approving bill, renumbered as HF 755."
1973275,2025-02-18,House,1,"Introduced, referred to Health and Human Services. H.J. 345."
1973275,2025-02-20,House,2,"Subcommittee: Wood, Andrews and Baeth. H.J. 407."
1973275,2025-02-24,House,3,"Subcommittee Meeting: 02/25/2025 8:30AM House Lounge 2."
1973275,2025-02-25,House,4,"Subcommittee recommends passage."
1973275,2025-03-03,House,5,"Committee report, recommending amendment and passage. H.J. 505."
1973275,2025-03-03,House,6,"Committee vote: Yeas, 20. Nays, 0. Excused, 1. H.J. 505."
1973275,2025-03-05,House,7,"Committee report approving bill, renumbered as HF 801."
1973286,2025-02-18,House,1,"Introduced, referred to Local Government. H.J. 346."
1973296,2025-02-18,House,1,"By COMMITTEE ON TRANSPORTATION"
1973296,2025-02-18,House,2,"Introduced, referred to Transportation. H.J. 348."
1973296,2025-02-18,House,3,"Subcommittee: Behn, Cooling and Golding. H.J. 350."
1973296,2025-02-18,House,4,"Subcommittee Meeting: 02/19/2025 12:15PM RM 304.1."
1973296,2025-02-19,House,5,"Subcommittee recommends passage."
1973296,2025-02-26,House,6,"Committee report, recommending passage. H.J. 449."
1973296,2025-02-26,House,7,"Committee vote: Yeas, 20. Nays, 0. Excused, 1. H.J. 449."
1973296,2025-02-28,House,8,"Committee report approving bill, renumbered as HF 696."
1973309,2025-02-18,House,1,"By COMMITTEE ON LOCAL GOVERNMENT"
1973309,2025-02-18,House,2,"Introduced, referred to Local Government. H.J. 347."
1973309,2025-02-18,House,3,"Subcommittee: Jones, Wengryn and Zabner. H.J. 349."
1973309,2025-02-18,House,4,"Subcommittee Meeting: 02/26/2025 8:00AM House Lounge."
1973309,2025-02-26,House,5,"Subcommittee recommends passage."
1973309,2025-03-05,House,6,"Committee report, recommending passage. H.J. 552."
1973309,2025-03-05,House,7,"Committee vote: Yeas, 16. Nays, 1. Excused, 4. H.J. 552."
1973309,2025-03-07,House,8,"Committee report approving bill, renumbered as HF 895."
1973318,2025-02-18,Senate,1,"By COMMITTEE ON HEALTH AND HUMAN SERVICES"
1973318,2025-02-18,Senate,2,"Introduced, referred to Health and Human Services."
1973318,2025-02-18,Senate,3,"Subcommittee: Klimesh, Lofgren, and Petersen."
1973318,2025-02-18,Senate,4,"Subcommittee Meeting: 02/20/2025 11:00AM Senate Lounge."
1973328,2025-02-18,Senate,1,"By COMMITTEE ON LOCAL GOVERNMENT"
1973328,2025-02-18,Senate,2,"Introduced, referred to Local Government."
1973328,2025-02-18,Senate,3,"Subcommittee: Webster, Quirmbach, and Sires."
1973328,2025-02-26,Senate,4,"Subcommittee reassigned: Webster, Sires, and Weiner."
1973328,2025-03-03,Senate,5,"Subcommittee Meeting: 03/04/2025 11:00AM Room 217 Conference Room."
1973328,2025-03-04,Senate,6,"Subcommittee recommends amendment and passage."
1973328,2025-03-06,Senate,7,"Committee report approving bill, renumbered as SF 600."
1973335,2025-02-18,House,1,"By COMMITTEE ON PUBLIC SAFETY"
1973335,2025-02-18,House,2,"Introduced, referred to Public Safety. H.J. 348."
1973335,2025-02-18,House,3,"Subcommittee: Vondran, Gjerde and Holt. H.J. 350."
1973335,2025-02-24,House,4,"Subcommittee Meeting: 02/25/2025 12:15PM RM 103."
1973335,2025-02-25,House,5,"Subcommittee recommends passage."
1973335,2025-03-06,House,6,"Committee report, recommending passage. H.J. 555."
1973335,2025-03-06,House,7,"Committee vote: Yeas, 23. Nays, 0. H.J. 555."
1973335,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 921."
1973349,2025-02-18,House,1,"By COMMITTEE ON PUBLIC SAFETY"
1973349,2025-02-18,House,2,"Introduced, referred to Public Safety. H.J. 348."
1973349,2025-02-18,House,3,"Subcommittee: Wills, J., Fisher and Wessel-Kroeschell. H.J. 350."
1973349,2025-02-19,House,4,"Subcommittee Meeting: 02/25/2025 12:00PM RM 304.1."
1973349,2025-02-25,House,5,"Subcommittee recommends passage."
1973349,2025-02-26,House,6,"Committee report, recommending passage. H.J. 445."
1973349,2025-02-26,House,7,"Committee vote: Yeas, 18. Nays, 4. Excused, 1. H.J. 445."
1973349,2025-03-05,House,8,"Committee report approving bill, renumbered as HF 791."
1973357,2025-02-18,House,1,"Introduced, referred to Public Safety. H.J. 346."
1973357,2025-02-19,House,2,"Subcommittee: Rinker, Dieken and Gjerde. H.J. 362."
1973357,2025-02-19,House,3,"Subcommittee Meeting: 02/20/2025 10:30AM RM 19."
1973357,2025-02-20,House,4,"Subcommittee recommends passage."
1973357,2025-02-26,House,5,"Committee report, recommending passage. H.J. 444."
1973357,2025-02-26,House,6,"Committee vote: Yeas, 17. Nays, 5. Excused, 1. H.J. 444."
1973357,2025-02-28,House,7,"Committee report approving bill, renumbered as HF 635."
1973365,2025-02-18,House,1,"Introduced, referred to Education. H.J. 345."
1973377,2025-02-18,Senate,1,"By COMMITTEE ON TRANSPORTATION"
1973377,2025-02-18,Senate,2,"Introduced, referred to Transportation."
1973377,2025-02-18,Senate,3,"Subcommittee: Webster, Celsi, and Zumbach."
1973377,2025-02-20,Senate,4,"Subcommittee Meeting: 02/25/2025 10:00AM Room 315."
1973377,2025-02-25,Senate,5,"Subcommittee recommends passage."
1973377,2025-03-03,Senate,6,"Committee report approving bill, renumbered as SF 489."
1973386,2025-02-18,House,1,"Introduced, referred to Public Safety. H.J. 346."
1973386,2025-02-19,House,2,"Subcommittee: Cisneros, Fisher and Gosa. H.J. 362."
1973386,2025-02-19,House,3,"Subcommittee Meeting: 02/24/2025 11:30AM House Lounge."
1973386,2025-02-24,House,4,"Subcommittee recommends passage."
1973386,2025-02-26,House,5,"Committee report, recommending passage. H.J. 445."
1973386,2025-02-26,House,6,"Committee vote: Yeas, 15. Nays, 7. Excused, 1. H.J. 445."
1973386,2025-02-28,House,7,"Committee report approving bill, renumbered as HF 705."
1973397,2025-02-18,House,1,"By COMMITTEE ON LOCAL GOVERNMENT"
1973397,2025-02-18,House,2,"Introduced, referred to Local Government. H.J. 347."
1973397,2025-02-18,House,3,"Subcommittee: Wheeler, Gosa and Jones. H.J. 349."
1973397,2025-02-19,House,4,"Subcommittee Meeting: 02/20/2025 11:30AM RM 102."
1973397,2025-02-20,House,5,"Subcommittee recommends passage."
1973397,2025-03-05,House,6,"Committee report, recommending passage. H.J. 552."
1973397,2025-03-05,House,7,"Committee vote: Yeas, 17. Nays, 0. Excused, 4. H.J. 552."
1973397,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 936."
1973405,2025-02-18,House,1,"Introduced, referred to Judiciary. H.J. 345."
1973405,2025-02-20,House,2,"Subcommittee: Lohse, Thompson, M. and Wilburn. H.J. 407."
1973405,2025-02-24,House,3,"Subcommittee Meeting: 02/26/2025 3:30PM House Lounge 2."
1973405,2025-02-26,House,4,"Subcommittee recommends passage."
1973405,2025-03-04,House,5,"Committee report, recommending amendment and passage. H.J. 507."
1973405,2025-03-04,House,6,"Committee vote: Yeas, 20. Nays, 0. Excused, 1. H.J. 507."
1973405,2025-03-10,House,7,"Committee report approving bill, renumbered as HF 908."
1973405,2025-05-14,House,8,"Withdrawn. H.J. 1219."
1973414,2025-02-18,House,1,"By COMMITTEE ON TRANSPORTATION"
1973414,2025-02-18,House,2,"Introduced, referred to Transportation. H.J. 348."
1973414,2025-02-18,House,3,"Subcommittee: Williams, Mommsen and Wilson. H.J. 350."
1973414,2025-02-19,House,4,"Subcommittee Meeting: 02/20/2025 10:30AM RM 304."
1973414,2025-02-20,House,5,"Subcommittee recommends passage."
1973414,2025-02-26,House,6,"Committee report, recommending amendment and passage. H.J. 450."
1973414,2025-02-26,House,7,"Committee vote: Yeas, 20. Nays, 0. Excused, 1. H.J. 450."
1973414,2025-02-28,House,8,"Committee report approving bill, renumbered as HF 695."
1973446,2025-02-18,Senate,1,"Introduced, referred to Judiciary. S.J. 293."
1973446,2025-02-20,Senate,2,"Subcommittee: Schultz, Blake, and Bousselot. S.J. 327."
1973459,2025-02-18,Senate,1,"Introduced, referred to Health and Human Services. S.J. 293."
1973459,2025-02-20,Senate,2,"Subcommittee: Klimesh, Costello, and Petersen. S.J. 327."
1973467,2025-02-18,Senate,1,"By COMMITTEE ON STATE GOVERNMENT"
1973467,2025-02-18,Senate,2,"Introduced, referred to State Government."
1973467,2025-02-18,Senate,3,"Subcommittee: Campbell, Blake, and Webster."
1973467,2025-02-20,Senate,4,"Subcommittee Meeting: 02/25/2025 3:00PM Senate Lounge."
1973467,2025-02-26,Senate,5,"Committee report approving bill, renumbered as SF 477."
1973467,2025-03-03,Senate,6,"Subcommittee recommends passage."
1973480,2025-02-18,Senate,1,"By COMMITTEE ON COMMERCE"
1973480,2025-02-18,Senate,2,"Introduced, referred to Commerce."
1973480,2025-02-18,Senate,3,"Subcommittee: De Witt, Sweeney, and Wahls."
1973480,2025-02-24,Senate,4,"Subcommittee Meeting: 02/27/2025 11:00AM Senate Lounge."
1973480,2025-03-03,Senate,5,"Subcommittee recommends amendment and passage."
