chamber,name,district,party,county,email,ga_num,start_date,end_date,link,person_id
House,Wayne W. Ford,65,Democrat,Polk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=71,71
House,Ed S. Fallon,66,Democrat,Polk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=70,70
House,Kevin M. McCarthy,67,Democrat,Polk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=300,300
House,John H. Connors,68,Democrat,Polk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=69,69
House,Kent A. Kramer,69,Republican,Polk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=232,232
House,Carmine R. Boal,70,Republican,Polk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=65,65
House,James L. Van Engelenhoven,71,Republican,Marion,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=95,95
House,Richard D. Arnold,72,Republican,Lucas,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=91,91
House,Jodi S. Tymeson,73,Republican,Madison,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=77,77
House,Mark Davitt,74,Democrat,Warren,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=301,301
House,Danny C. Carroll,75,Republican,Poweshiek,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=58,58
House,Betty R. De Boef,76,Republican,Keokuk,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=96,96
House,Mary Mascher,77,Democrat,Johnson,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=46,46
House,Vicki S. Lensing,78,Democrat,Johnson,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=45,45
House,Dan J. Boddicker,79,Republican,Cedar,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=39,39
House,James F. Hahn,80,Republican,Muscatine,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=790,790
House,James (Jamie) K. Van Fossen,81,Republican,Scott,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=42,42
House,Joseph I. Hutter,82,Republican,Scott,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=241,241
House,Steven N. Olson,83,Republican,Clinton,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=243,243
House,James R. Van Fossen,84,Republican,Scott,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=295,295
House,Jim Lykam,85,Democrat,Scott,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=246,246
House,Cindy Winckler,86,Democrat,Scott,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=44,44
House,Thomas R. Sands,87,Republican,Louisa,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=249,249
House,Dennis M. Cohoon,88,Democrat,Des Moines,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=100,100
House,Sandra Greiner,89,Republican,Washington,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=251,251
House,John R. Whitaker,90,Democrat,Van Buren,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=296,296
House,David E. Heaton,91,Republican,Henry,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=97,97
House,Philip L. Wise,92,Democrat,Lee,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=98,98
House,Mary Gaskill,93,Democrat,Wapello,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=255,255
House,Kurt Swaim,94,Democrat,Davis,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=256,256
House,Michael J. Reasoner,95,Democrat,Union,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=258,258
House,Cecil Dolecheck,96,Republican,Ringgold,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=88,88
House,Effie Lee Boggess,97,Republican,Page,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=87,87
House,Gerald D. Jones,98,Republican,Mills,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=85,85
House,Doug L. Struyk,99,Republican,Pottawattamie,NA,80,2003-01-13,2005-01-09,/legislators/legislator?ga=80&personID=262,262
House,Brad L. Hansen,100,Republican,Pottawattamie,NA,80,2003-01-13,2003-08-04,/legislators/legislator?ga=80&personID=83,83
House,Paul C. Shomshor,100,Democrat,Pottawattamie,NA,80,2003-08-05,2005-01-09,/legislators/legislator?ga=80&personID=319,319
Senate,Zach Whiting,1,Republican,Dickinson,NA,89,2021-01-11,2021-10-30,/legislators/legislator?ga=89&personID=26997,26997
Senate,David D. Rowley,1,Republican,Dickinson,david.rowley@legis.iowa.gov,89,2021-10-31,2023-01-08,/legislators/legislator?ga=89&personID=32458,32458
Senate,Jeff Taylor,2,Republican,Sioux,jeff.taylor@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=30544,30544
Senate,Jim Carlin,3,Republican,Woodbury,jim.carlin@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=18041,18041
Senate,Dennis Guth,4,Republican,Hancock,dennis.guth@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=10726,10726
Senate,Tim Kraayenbrink,5,Republican,Webster,tim.kraayenbrink@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=14812,14812
Senate,Craig Steven Williams,6,Republican,Carroll,craig.williams@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=30545,30545
Senate,Jackie Smith,7,Democrat,Woodbury,jackie.smith@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=26998,26998
Senate,Dan Dawson,8,Republican,Pottawattamie,dan.dawson@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=18072,18072
Senate,Jason Schultz,9,Republican,Crawford,jason.schultz@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=6588,6588
Senate,Jake Chapman,10,Republican,Dallas,jake.chapman@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=10728,10728
Senate,Tom Shipley,11,Republican,Adams,tom.shipley@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=14814,14814
Senate,Mark Costello,12,Republican,Mills,mark.costello@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=10749,10749
Senate,Julian B. Garrett,13,Republican,Warren,julian.garrett@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=9404,9404
Senate,Amy Sinclair,14,Republican,Wayne,amy.sinclair@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=10729,10729
Senate,Zach Nunn,15,Republican,Polk,zach.nunn@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=14803,14803
Senate,Nate Boulton,16,Democrat,Polk,nate.boulton@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=18073,18073
Senate,Tony Bisignano,17,Democrat,Polk,tony.bisignano@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=906,906
Senate,Janet Petersen,18,Democrat,Polk,janet.petersen@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=72,72
Senate,Jack Whitver,19,Republican,Polk,jack.whitver@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=9768,9768
Senate,Brad Zaun,20,Republican,Polk,brad.zaun@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=788,788
Senate,Claire Celsi,21,Democrat,Polk,claire.celsi@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=27000,27000
Senate,Sarah Trone Garriott,22,Democrat,Dallas,sarah.trone.garriott@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=30551,30551
Senate,Herman C. Quirmbach,23,Democrat,Story,herman.quirmbach@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=161,161
Senate,Jesse Green,24,Republican,Boone,jesse.green@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=30546,30546
Senate,Annette Sweeney,25,Republican,Hardin,annette.sweeney@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=6585,6585
Senate,Waylon Brown,26,Republican,Mitchell,waylon.brown@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=18074,18074
Senate,Amanda Ragan,27,Democrat,Cerro Gordo,amanda.ragan@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=110,110
Senate,Mike Klimesh,28,Republican,Winneshiek,mike.klimesh@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=30547,30547
Senate,Carrie Koelker,29,Republican,Dubuque,carrie.koelker@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=27001,27001
Senate,Eric Giddens,30,Democrat,Black Hawk,eric.giddens@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=28254,28254
Senate,William A. Dotzler Jr.,31,Democrat,Black Hawk,bill.dotzler@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=157,157
Senate,Craig Johnson,32,Republican,Buchanan,craig.johnson@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=18075,18075
Senate,Robert Hogg,33,Democrat,Linn,rob.hogg@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=6257,6257
Senate,Liz Mathis,34,Democrat,Linn,liz.mathis@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=10318,10318
Senate,Todd E. Taylor,35,Democrat,Linn,todd.taylor@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=54,54
Senate,Jeff Edler,36,Republican,Marshall,jeff.edler@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=18076,18076
Senate,Zach Wahls,37,Democrat,Johnson,zach.wahls@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=27002,27002
Senate,Dawn Driscoll,38,Republican,Iowa,dawn.driscoll@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=30548,30548
Senate,Kevin Kinney,39,Democrat,Johnson,kevin.kinney@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=14817,14817
Senate,Ken Rozenboom,40,Republican,Mahaska,ken.rozenboom@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=10731,10731
Senate,Adrian Dickey,41,Republican,Jefferson,adrian.dickey@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=31094,31094
Senate,Jeff Reichman,42,Republican,Lee,jeff.reichman@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=30549,30549
Senate,Joe Bolkcom,43,Democrat,Johnson,joe.bolkcom@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=123,123
Senate,Tim Goodwin,44,Republican,Des Moines,tim.goodwin@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=30550,30550
Senate,Jim Lykam,45,Democrat,Scott,jim.lykam@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=246,246
Senate,Mark S. Lofgren,46,Republican,Muscatine,mark.lofgren@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=9406,9406
Senate,Roby Smith,47,Republican,Scott,roby.smith@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=9386,9386
Senate,Dan Zumbach,48,Republican,Delaware,dan.zumbach@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=10733,10733
Senate,Chris Cournoyer,49,Republican,Scott,chris.cournoyer@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=27004,27004
Senate,Pam Jochum,50,Democrat,Dubuque,pam.jochum@legis.iowa.gov,89,2021-01-11,2023-01-08,/legislators/legislator?ga=89&personID=35,35
Senate,Zach Whiting,1,Republican,Dickinson,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=26997,26997
Senate,Randy Feenstra,2,Republican,Sioux,NA,88,2019-01-14,2021-01-02,/legislators/legislator?ga=88&personID=6565,6565
Senate,Jim Carlin,3,Republican,Woodbury,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=18041,18041
Senate,Dennis Guth,4,Republican,Hancock,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=10726,10726
Senate,Tim Kraayenbrink,5,Republican,Webster,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=14812,14812
Senate,Mark Segebart,6,Republican,Crawford,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=10727,10727
Senate,Jackie Smith,7,Democrat,Woodbury,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=26998,26998
Senate,Dan Dawson,8,Republican,Pottawattamie,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=18072,18072
Senate,Jason Schultz,9,Republican,Crawford,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=6588,6588
Senate,Jake Chapman,10,Republican,Dallas,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=10728,10728
Senate,Tom Shipley,11,Republican,Adams,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=14814,14814
Senate,Mark Costello,12,Republican,Mills,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=10749,10749
Senate,Julian B. Garrett,13,Republican,Warren,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=9404,9404
Senate,Amy Sinclair,14,Republican,Wayne,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=10729,10729
Senate,Zach Nunn,15,Republican,Polk,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=14803,14803
Senate,Nate Boulton,16,Democrat,Polk,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=18073,18073
Senate,Tony Bisignano,17,Democrat,Polk,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=906,906
Senate,Janet Petersen,18,Democrat,Polk,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=72,72
Senate,Jack Whitver,19,Republican,Polk,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=9768,9768
Senate,Brad Zaun,20,Republican,Polk,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=788,788
Senate,Claire Celsi,21,Democrat,Polk,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=27000,27000
Senate,Charles Schneider,22,Republican,Dallas,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=10829,10829
Senate,Herman C. Quirmbach,23,Democrat,Story,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=161,161
Senate,Jerry Behn,24,Republican,Boone,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=140,140
Senate,Annette Sweeney,25,Republican,Hardin,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=6585,6585
Senate,Waylon Brown,26,Republican,Mitchell,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=18074,18074
Senate,Amanda Ragan,27,Democrat,Cerro Gordo,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=110,110
Senate,Michael Breitbach,28,Republican,Clayton,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=10730,10730
Senate,Carrie Koelker,29,Republican,Dubuque,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=27001,27001
Senate,Jeff Danielson,30,Democrat,Black Hawk,NA,88,2019-01-14,2019-02-14,/legislators/legislator?ga=88&personID=785,785
Senate,Eric Giddens,30,Democrat,Black Hawk,NA,88,2019-02-15,2021-01-10,/legislators/legislator?ga=88&personID=28254,28254
Senate,William A. Dotzler Jr.,31,Democrat,Black Hawk,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=157,157
Senate,Craig Johnson,32,Republican,Buchanan,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=18075,18075
Senate,Robert Hogg,33,Democrat,Linn,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=6257,6257
Senate,Liz Mathis,34,Democrat,Linn,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=10318,10318
Senate,Todd E. Taylor,35,Democrat,Linn,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=54,54
Senate,Jeff Edler,36,Republican,Marshall,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=18076,18076
Senate,Zach Wahls,37,Democrat,Johnson,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=27002,27002
Senate,Tim L. Kapucian,38,Republican,Benton,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=6567,6567
Senate,Kevin Kinney,39,Democrat,Johnson,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=14817,14817
Senate,Ken Rozenboom,40,Republican,Mahaska,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=10731,10731
Senate,Mariannette Miller-Meeks,41,Republican,Wapello,NA,88,2019-01-14,2021-01-02,/legislators/legislator?ga=88&personID=27003,27003
Senate,Rich Taylor,42,Democrat,Henry,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=10735,10735
Senate,Joe Bolkcom,43,Democrat,Johnson,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=123,123
Senate,Thomas A. Greene,44,Republican,Des Moines,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=18077,18077
Senate,Jim Lykam,45,Democrat,Scott,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=246,246
Senate,Mark S. Lofgren,46,Republican,Muscatine,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=9406,9406
Senate,Roby Smith,47,Republican,Scott,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=9386,9386
Senate,Dan Zumbach,48,Republican,Delaware,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=10733,10733
Senate,Chris Cournoyer,49,Republican,Scott,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=27004,27004
Senate,Pam Jochum,50,Democrat,Dubuque,NA,88,2019-01-14,2021-01-10,/legislators/legislator?ga=88&personID=35,35
Senate,David Johnson,1,No Party Specified,Osceola,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=155,155
Senate,Randy Feenstra,2,Republican,Sioux,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6565,6565
Senate,Bill Anderson,3,Republican,Woodbury,NA,87,2017-01-09,2017-11-01,/legislators/legislator?ga=87&personID=9385,9385
Senate,Jim Carlin,3,Republican,Woodbury,NA,87,2017-11-02,2019-01-13,/legislators/legislator?ga=87&personID=18041,18041
Senate,Dennis Guth,4,Republican,Hancock,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10726,10726
Senate,Tim Kraayenbrink,5,Republican,Webster,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=14812,14812
Senate,Mark Segebart,6,Republican,Crawford,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10727,10727
Senate,Rick Bertrand,7,Republican,Woodbury,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9383,9383
Senate,Dan Dawson,8,Republican,Pottawattamie,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=18072,18072
Senate,Jason Schultz,9,Republican,Crawford,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=6588,6588
Senate,Jake Chapman,10,Republican,Dallas,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10728,10728
Senate,Tom Shipley,11,Republican,Adams,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=14814,14814
Senate,Mark Costello,12,Republican,Mills,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10749,10749
Senate,Julian B. Garrett,13,Republican,Warren,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=9404,9404
Senate,Amy Sinclair,14,Republican,Wayne,NA,87,2017-01-09,2019-01-13,/legislators/legislator?ga=87&personID=10729,10729
